market,identifier,fiscal_year,market_cap_usd,revenue_usd,operating_income_usd,net_income_usd,currency,source
KR,065660,2025,149112000,5426256.87576,-1751810.58216,-989167.32144,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,065680,2025,207576000,134222549.01192,15702872.99184,15490806.29928,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,065690,2025,9432000,38519993.0484,-9169552.76184,3528068.13288,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,065710,2025,172440000,83970373.0212,18234418.716,14908594.4712,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,065770,2025,10080000,17020968.56928,-851597.70192,-718859.81736,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,065950,2025,21168000,193651048.88136,-8004694.92264,-35394926.04072,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066130,2025,30168000,127396283.68296,7455128.62536,6526922.63616,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,066310,2025,52776000,16763444.72712,211571.38584,1811330.08848,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066360,2025,23544000,291913689.80088,20507160.276,20592236.42352,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066410,2025,114912000,12436854.00984,-4451753.08728,-27549890.7876,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066430,2025,68472000,26226930.20832,122312.01456,1224986.4972,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,066570,2025,23068368000,64224635040.000008,1784442240,878696640,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066590,2025,55800000,265398344.00712,324866.40624,-8169533.43552,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066620,2025,129600000,315998623.926,32948481.55968,28580147.2836,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066670,2025,35640000,135805441.62024,-1270611.12816,-1020587.43384,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066700,2025,55512000,195544556.44272,7353386.39592,8456864.51304,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066790,2025,70056000,13155235.95816,-3614569.80912,-6533581.26528,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066900,2025,28584000,391101173.0604,-41630029.13808,-46639000.38888,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066910,2025,20448000,69839927.81424,-4811954.96448,582096.82824,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066970,2025,3414528000,1551556054.87416,-112931959.26456,-384984959.86944,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,066980,2025,71568000,143893002.34008,2044479.39984,387785.9304,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067000,2025,54360000,101059085.6748,4078626.18336,-7476514.56216,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067010,2025,16056000,52809937.82568,-1938581.88768,451052.72064,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,067080,2025,131760000,103003201.57464,2276839.78272,1677576.17448,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067160,2025,415440000,335930591.57904,89885120.57136,74695873.95,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067170,2025,61560000,613539829.48608,-1629556.4052,-5728261.17672,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067250,2025,,904537440,104707440,101800800,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS
KR,067280,2025,99216000,238195724.77512,22962194.71056,18996766.36704,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067290,2025,86544000,58351476.33504,5367924.84744,11272846.20912,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067310,2025,2364552000,1104781589.33184,91936316.9916,47216534.3604,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067370,2025,55080000,9844209.22608,3625993.02384,2011263.92064,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,067390,2025,160128000,183158193.99744,5298170.06952,-6362302.04568,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067570,2025,51408000,1169200706.24088,-15746301.78768,-32377530.98376,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067630,2025,283536000,32941600.35336,-15859205.10432,-71959928.84136,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067730,2025,14616000,34949556.19728,2076787.95984,2379540.29688,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,067770,2025,9072000,8565514.4772,-149217.10632,514052.38152,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067830,2025,67392000,85033043.62416,3301857.81,5582755.33056,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,067900,2025,85464000,84237085.03176,18772323.88104,21907115.26848,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067920,2025,39672000,103145183.47728,11526786.94104,2613068.3664,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,067990,2025,87696000,1835349765.35904,29365762.30704,1230056.69976,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068050,2025,22896000,25328237.16024,-2499890.42232,-5852048.35392,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068060,2025,,3511038.3192,-1164622.86936,-6187.74912,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,068100,2025,19008000,12737916.98136,-1247062.626,-1251394.6464,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068240,2025,69552000,80704087.46424,-86887802.79144,-141737804.316,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068270,2025,28596024000,2996996478.39432,841299368.8284,742668328.2528,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068290,2025,45936000,29009758.37328,-572716.93896,2915455.10112,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,068330,2025,32112000,10461908.38248,3273182.88408,3451158.02088,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,068400,2025,,1122023798.21304,121492297.33056,37042102.15704,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,068420,2025,,1412621.1324,-1595948.88456,-6298970.08896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,068760,2025,1377864000,386208222.39504,40386084.7824,27901223.2512,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,068790,2025,85608000,111939334.1532,3049951.54104,102375095.112,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068930,2025,145440000,182751767.2656,22722769.62576,18450072.07272,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,068940,2025,25704000,25564235.85792,-2468480.42016,-7608260.65248,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069080,2025,267120000,125594415.738,21403899.52344,16944825.27168,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069110,2024,,2874492.76104,-4208944.74984,-9546992.18496,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS
KR,069140,2025,17856000,84697295.09904,3470824.48968,984392.1936,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069260,2025,458568000,811937618.70912,47242491.8436,42629715.68256,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069330,2025,11592000,35777172.46608,937243.16568,925641.00648,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069410,2025,24912000,48067706.35008,1556345.09808,2276511.77016,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069460,2025,33336000,155262580.53192,2499767.42256,-23399065.99512,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069510,2025,92592000,337098335.82192,32987779.55856,29968412.508,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069540,2025,173304000,22874520.50712,-11902247.03736,-14148776.58264,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069620,2025,993600000,1131041523.83688,141683339.07,138894421.73616,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069640,2025,15840000,179199992.27952,-8740406.29464,-27299792.57832,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069730,2025,54144000,163116280.71432,20185551.32904,17765158.14648,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,069920,2025,5896800,17283210.30288,-4254236.51256,-16132620.99384,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,069960,2025,3007512000,3045830841.36,272122251.12,101900526.48,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,070080,2025,,103576954.0428,4349361.98016,1102099.00104,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,070300,2025,33624000,13346934.34752,1369587.05784,-358777.80648,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,070590,2025,17208000,46669134.45816,753827.08608,644888.52288,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,070960,2025,79848000,180107834.2704,16761656.2788,-22058819.23752,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071050,2025,8746776000,,1688636880,1457533440,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071090,2025,45720000,184768767.86112,-2393694.32616,-3295693.70352,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071200,2025,116640000,73722219.49872,10236149.22312,19262176.25472,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071280,2025,74592000,89906525.09568,10384770.168,8825425.23096,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071320,2025,558576000,2878694640,381329280,243997920,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071460,2025,,19226789.66304,-34861270.31496,-38481872.38488,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,071670,2025,46872000,219952843.2,440124.48,237641.76,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071840,2025,106416000,1656069035.82552,6940404.23328,-1758725.34336,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,071850,2025,24984000,111833799.13296,-4517120.30472,-15351058.72296,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071950,2025,18288000,44805023.8452,-4089773.37384,-22639128.88608,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,071970,2025,1438560000,289725279.77088,54656348.25024,118873182.2796,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072020,2025,63936000,35329472.46864,4664723.0616,4432908.4632,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,072130,2025,48888000,44327958.11208,2462279.4792,3143123.3664,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072470,2025,32832000,507602230.9236,24653065.7052,13658617.74816,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072520,2024,,15372.04104,-4133218.14864,-7962530.65848,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,072710,2025,286488000,618347607.3288,58404081.73968,82498163.35896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072770,2025,22968000,64533145.94928,-2021284.90656,-14856808.6116,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072870,2025,108144000,91645131.79584,14790721.54536,21227934.92616,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072950,2025,46872000,87018146.94528,6472443.55824,5562637.2,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,072990,2025,34128000,77419138.34088,5956895.5128,3759903.1908,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073010,2025,91440000,68783589.0756,8308660.71744,4722489.31536,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073110,2025,33984000,50093379.25272,-6927068.16072,-8733518.50032,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073190,2025,6818400,14468204.96208,-2174362.96536,-3298833.12816,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,073240,2025,1100304000,3384923094.35568,414618694.76448,271276546.60584,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073490,2025,150552000,133992594.04968,-806584.86648,-862959.85848,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073540,2025,19584000,18189855.48024,662116.77576,1586981.53224,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073560,2025,76464000,206676301.89384,23537504.42136,16988465.2752,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,073570,2025,14832000,7670571.71544,-3226978.22832,-9651004.26696,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,073640,2025,50112000,10176708.66912,-7300888.91784,-12415421.3004,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,074430,2025,71208000,15854568.12216,2587570.03944,2535519.90528,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,074600,2025,668160000,679421874.86496,42919344.19944,689810.54976,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,074610,2025,32256000,21243120.83136,-2034718.49592,281872.54152,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,075130,2025,22824000,32841303.26832,2347905.81528,1380140.92152,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,075180,2025,40824000,99860327.8848,-532117.02384,-371102.84856,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,075580,2025,570600000,289934107.72272,52839815.1912,43088017.07016,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,075970,2025,22464000,79728925.0536,2432213.32104,416911.62744,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,076080,2025,13176000,120018771.97344,-13053825.11808,-31275584.44416,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,076610,2025,47736000,115441197.52464,-4850621.87976,-9362136.9924,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,077360,2025,357552000,170211265.9992,2025376.58952,-83307307.806,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,077500,2025,96408000,525630836.55744,26414527.1472,13897582.94592,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,077970,2025,868608000,568326178.57464,50106916.42272,49642715.14992,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078000,2025,87768000,27612921.55032,2365799.19984,4442006.27376,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078020,2025,248040000,1652644480.15872,15999164.78256,16524140.95224,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078070,2025,100440000,112076859.312,22035914.94168,24224682.30048,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078130,2025,324720000,48805071.32592,-356460.85368,-1336843.27224,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078140,2025,61488000,73485741.71952,5278696.81416,8598573.73224,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078150,2025,156888000,115423804.32408,4493394.87408,20450159.16912,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078160,2025,267336000,53032961.85696,-48948326.08776,-61913863.13184,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078340,2025,226800000,501425154.25128,1896421.44456,6741875.99088,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078350,2025,246960000,468756834.35544,17187121.06848,10782947.08368,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078520,2025,185040000,174241254.30624,12926019.07152,10171036.34208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078590,2025,16200000,46350010.09368,178410.8088,-8007527.76048,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,078600,2025,1111752000,183321489.76632,14894010.10152,15047599.2336,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078650,2023,,18000,-683231.48424,-2480113.56168,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,078860,2025,13608000,8803958.35392,-5776478.80344,-12534716.42928,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078890,2025,64440000,372635646.9624,9018542.66472,4179811.84488,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078930,2025,4501368000,18132571440,2113963920,747458640,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,078940,2024,,2717242.6788,-5075089.88184,-5060457.34704,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,079000,2025,25632000,10170610.11216,-3107381.23728,-1974045.67128,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,079160,2025,532296000,1638265939.03512,69276599.67672,-103225891.58712,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079170,2025,17568000,70965139.3236,5677417.32048,4740053.56776,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,079190,2025,7920000,31787967.84192,-1971336.85344,-3296585.23632,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079370,2025,230256000,275981465.68704,-3214776.25152,-10177909.21008,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079430,2025,85464000,1113268347.2088,11316492.81576,5333098.48992,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079550,2025,11800800000,3100994011.74096,229998460.8888,170985266.20512,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079650,2025,61272000,32474171.92248,-2397999.834,-2048732.25768,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079810,2025,49608000,53269296.52464,1835656.41456,64487.58696,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079900,2025,416592000,137275732.79496,20677624.27704,21057409.3608,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079940,2025,291816000,241690446.89208,29149743.50496,22405925.26656,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079950,2025,11088000,13257052.25544,-6197004.6048,-9161468.77752,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079960,2025,113760000,429462152.09064,38604656.07432,35605255.34808,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079970,2025,5508000,19268195.55984,535105.65024,697391.55936,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,079980,2025,45576000,640460477.91816,14228507.63736,1675227.84912,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080000,2023,,92992730.67216,3206009.45088,5097166.65576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,080010,2025,49608000,74723528.50416,16500137.44248,14851543.48632,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080160,2025,117576000,151493321.8404,5355704.79936,10424942.41248,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080220,2025,2403000000,217606011.25392,25829260.06464,28439344.03968,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080420,2025,81360000,257815732.716,20064604.41576,-4486643.6184,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080470,2025,14472000,175335554.94192,8357606.55864,7916328.17064,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080520,2025,24840000,27330873.02136,-1639362.80304,641231.47224,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080530,2025,16560000,55102463.50464,2702972.09808,3779729.18568,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,080580,2025,229464000,67949274.3588,7982225.46,5609147.364,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
